X--Trace 1::[transient: TIME],Y--Trace 1::[PR2: V(2)],,X--Trace 2::[transient: TIME],Y--Trace 2::[PR1: V(3)]
0,2.4849809876977795e-7,,0,0
6.25e-7,-9.240320616990496e-7,,6.25e-7,0.001963494146845236
6.739761424736906e-7,-0.000001027222361398627,,6.739761424736906e-7,0.002117356915797746
7.719284274210716e-7,-0.0000012488927071356821,,7.719284274210716e-7,0.00242508229968227
9.678329973158336e-7,-0.0000017825352154707657,,9.678329973158336e-7,0.0030405323493787454
0.0000013596421371053577,-0.0000032107346012384267,,0.0000013596421371053577,0.0042714287605579255
0.000002143260416684406,-0.0000075094790164069154,,0.000002143260416684406,0.006733200302701437
0.0000037104969758425018,-0.000021864832807224535,,0.0000037104969758425018,0.011656606047928873
0.000006844970094158694,-0.00007351542560588108,,0.000006844970094158694,0.021502450454749203
0.000013113916330791078,-0.00026783601543869706,,0.000013113916330791078,0.0411869296413962
0.000025651808804055843,-0.0010145310745050952,,0.000025651808804055843,0.08050033512588456
0.00005072759375058538,-0.0038903374131528928,,0.00005072759375058538,0.15869171554888
0.00010087916364364445,-0.0147491768859083,,0.00010087916364364445,0.31164260578033437
0.00016337916364364443,-0.03662150087355465,,0.00016337916364364443,0.4910291860357271
0.00022587916364364444,-0.06591772419060822,,0.00022587916364364444,0.651545790044107
0.00028837916364364444,-0.10047303764260275,,0.00028837916364364444,0.7870238547321804
0.00035087916364364444,-0.13804276018103212,,0.00035087916364364444,0.8922570340509588
0.00041337916364364444,-0.17637422057801785,,0.00041337916364364444,0.9632012759346682
0.00047587916364364444,-0.21328063776000855,,0.00047587916364364444,0.9971302329537071
0.0005383791636436445,-0.24671396197658116,,0.0005383791636436445,0.992740034317412
0.0006008791636436446,-0.27483370154908604,,0.0006008791636436446,0.9501993928973239
0.0006633791636436446,-0.29606893565856296,,0.0006633791636436446,0.8711431216861504
0.0007258791636436447,-0.30917099293782163,,0.0007258791636436447,0.7586093088512689
0.0007883791636436447,-0.31325465120762763,,0.0007883791636436447,0.6169225657102348
0.0008508791636436448,-0.30782616823468933,,0.0008508791636436448,0.4515278343431171
0.0009133791636436448,-0.29279697277034816,,0.0009133791636436448,0.26878114152192056
0.0009758791636436449,-0.26848240646503035,,0.0009758791636436449,0.07570534016623645
0.001038379163643645,-0.23558549227123116,,0.001038379163643645,-0.12027977495599178
0.001100879163643645,-0.19516628819331963,,0.001100879163643645,-0.31164260578033576
0.001163379163643645,-0.148597947561398,,0.001163379163643645,-0.4910291860357286
0.001225879163643645,-0.09751112378414585,,0.001225879163643645,-0.6515457900441081
0.0012883791636436452,-0.04372881214143459,,0.0012883791636436452,-0.7870238547321817
0.0013508791636436452,0.010805906889527175,,0.0013508791636436452,-0.8922570340509598
