X--Trace 1::[AC: FREQUENCY],Mag: PR2: V(2),Phase: PR2: V(2)
1,0.9999701612764018,179.6400053619957
1.2589254117941673,0.9999586170267893,179.54679709018737
1.5848931924611136,0.9999403214431285,179.42945829952447
1.99526231496888,0.999911326954068,179.281744439797
2.5118864315095806,0.999865378951723,179.09579752485135
3.16227766016838,0.9997925692487759,178.86173179101507
3.9810717055349736,0.9996772062206571,178.56711546831733
5.011872336272725,0.9994944499154088,178.19632513399011
6.309573444801935,0.9992050058938724,177.72974635232708
7.9432823472428185,0.9987467826806598,177.14279408051974
10.000000000000005,0.998021837389031,176.4047324193383
12.58925411794168,0.9968761031847113,175.4772933346761
15.848931924611145,0.9950682921345969,174.31314276057594
19.95262314968881,0.9922231430966326,172.85434741843287
25.118864315095824,0.9877634552223257,171.03120411453494
31.622776601683825,0.9808168802018206,168.7621772977673
39.81071705534977,0.9701013633508185,165.95633099330604
50.11872336272729,0.9538152077649442,162.5205385413897
63.0957344480194,0.9296038336306803,158.3745652401092
79.43282347242825,0.894743807252896,153.47665279759036
100.00000000000014,0.846725285859844,147.85812010543637
125.89254117941691,0.7842909790711656,141.65580501968242
158.4893192461116,0.7085810251378654,135.12006536072442
199.52623149688827,0.6235760214875562,128.57808765083573
251.18864315095843,0.5352131238168907,122.35858001698108
316.2277660168385,0.44956130271786165,116.71564002288456
398.10717055349795,0.37121125759887313,111.79032733435973
501.1872336272732,0.3026597837489751,107.61730513406178
630.9573444801945,0.24458093690178695,104.15683202738212
794.3282347242831,0.19645823038181798,101.32955484270998
1000.000000000002,0.15717575921360458,99.0424889818189
1258.9254117941698,0.12542224088181209,97.20444786075583
1584.8931924611168,0.09991693723386329,95.73348164881858
1995.2623149688839,0.07951353108242061,94.55943680128524
2511.8864315095857,0.06323374900854398,93.62395482781808
3162.2776601683863,0.05026556926045785,92.87932514798456
3981.0717055349814,0.03994613565725198,92.2869561844447
5011.872336272734,0.03173987506913975,91.81583680973041
6309.5734448019475,0.02521679959032984,91.44114683619837
7943.2823472428345,0.02003305956712312,91.14306750441797
10000.000000000025,0.015914372255215147,90.90579265484094
12589.254117941706,0.012642290484137847,90.7167204662523
15848.931924611177,0.010043009213926356,90.56579917190402
19952.62314968885,0.007978330459212968,90.44500020305135
25118.86431509587,0.006338414444543138,90.3478948747788
31622.776601683883,0.005035985750448045,90.26931416900499
39810.71705534984,0.00400171341253052,90.2050745545577
50118.72336272738,0.0031805327477635137,90.15175578328541
63095.734448019524,0.0025287199533683084,90.1065191185826
79432.82347242841,0.00201156716047221,90.0669564982733
100000.00000000033,0.0016015358704843765,90.03096276190531
125892.54117941715,0.0012767913100121223,89.99662435637892
158489.3192461119,0.0010200400903854756,89.96211895732942
199526.23149688868,0.0008176094917533153,89.92562129762918
251188.64315095893,0.0006587194495368444,89.8852112556954
316227.76601683913,0.0005349085277992551,89.83878089779677
398107.1705534988,0.00043958333589917334,89.78393729421549
501187.2336272742,0.00036766740264469836,89.71789624130561
630957.3444801958,0.00031533080736478256,89.63735591422281
794328.2347242847,0.00027978615572552456,89.53832684468789
1000000.0000000041,0.000259140002061319,89.41588142090762
1258925.4117941724,0.0002522917370857749,89.2637943456257
1584893.19246112,0.0002588744177998904,89.07409257318689
1995262.314968888,0.00027923411170828466,88.83657764194294
2511886.4315095907,0.00031444610363727256,88.5383466446713
3162277.660168393,0.00036636773039472087,88.16324257014071
3981071.70553499,0.000437728475993571,87.69112709481975
5011872.336272745,0.000532257804067234,87.09691552459086
6309573.444801961,0.0006548490082442606,86.34937047698273
7943282.347242852,0.0008117510915486583,85.40968313488113
10000000.000000047,0.0010107664726824509,84.22991074898435
12589254.117941732,0.0012614032273924277,82.75143722523435
15848931.92461121,0.0015748753380876222,80.90383518235518
19952623.149688892,0.001963748114213398,78.60490426869153
25118864.315095924,0.0024408791892485183,75.76331872550072
31622776.60168395,0.003017138361587083,72.2862254762146
39810717.05534992,0.0036973540849193263,68.09491390292136
50118723.36272748,0.004474420730528679,63.15106724104284
63095734.448019646,0.005323066580938394,57.491678906664966
79432823.47242856,0.006197325606730496,51.260718406764276
100000000.00000052,0.0070368944241893695,44.71482420104066
125892541.17941739,0.0077832532731195,38.18369174176725
158489319.2461122,0.008397626581823308,31.993407966097283
199526231.49688905,0.008869402485098718,26.391741393310465
251188643.1509594,0.00921147004332052,21.51264520492913
316227766.0168397,0.009448826275717893,17.385172920677768
398107170.55349946,0.009608383253626987,13.966210647920226
501187233.6272751,0.009713317567260373,11.174937810281579
630957344.4801968,0.009781323609929704,8.918139402696255
794328234.7242861,0.009824975010470496,7.1050530288146785
1000000000.0000058,0.009852819886491901,5.654423924239145
1258925411.7941747,0.00987051116224113,4.496850915265487
1584893192.461123,0.009881722779732947,3.5746827155242182
1995262314.9688916,0.009888816529298962,2.840831180037549
2511886431.5095954,0.009893300254476295,2.257234874674663
3162277660.168399,0.009896132435266256,1.7933277337196036
3981071705.5349975,0.009897920673061517,1.4246625298495446
5011872336.272755,0.009899049473985443,1.1317357410963604
6309573444.801973,0.009899761898034572,0.8990128027516958
7943282347.2428665,0.00990021148641398,0.7141328796694153
10000000000.000065,0.00990049518903267,0.5672667511827827
